time,open,high,low,close,volume
2024-09-04 18:00:00,1.10661,1.10768,1.10653,1.10760,4182
2024-09-04 19:00:00,1.10761,1.10827,1.10750,1.10782,3331
2024-09-04 20:00:00,1.10784,1.10839,1.10756,1.10832,1862
2024-09-04 21:00:00,1.10838,1.10838,1.10826,1.10830,473
2024-09-04 22:00:00,1.10836,1.10865,1.10826,1.10849,716
2024-09-04 23:00:00,1.10851,1.10853,1.10790,1.10802,2071
2024-09-05 00:00:00,1.10802,1.10820,1.10757,1.10792,3352
2024-09-05 01:00:00,1.10793,1.10856,1.10775,1.10789,3433
2024-09-05 02:00:00,1.10792,1.10835,1.10784,1.10798,2650
2024-09-05 03:00:00,1.10797,1.10798,1.10762,1.10771,2276
2024-09-05 04:00:00,1.10769,1.10780,1.10748,1.10770,1697
2024-09-05 05:00:00,1.10770,1.10808,1.10767,1.10803,2175
2024-09-05 06:00:00,1.10804,1.10883,1.10796,1.10838,4535
2024-09-05 07:00:00,1.10837,1.10904,1.10798,1.10872,5844
2024-09-05 08:00:00,1.10872,1.11004,1.10841,1.10991,5180
2024-09-05 09:00:00,1.10990,1.11006,1.10927,1.10947,4869
2024-09-05 10:00:00,1.10946,1.10998,1.10922,1.10990,3927
2024-09-05 11:00:00,1.10987,1.11083,1.10930,1.10952,3834
2024-09-05 12:00:00,1.10954,1.11198,1.10872,1.10924,10722
2024-09-05 13:00:00,1.10926,1.11088,1.10905,1.11060,8910
2024-09-05 14:00:00,1.11048,1.11050,1.10763,1.10796,11570
2024-09-05 15:00:00,1.10796,1.10958,1.10782,1.10955,6394
2024-09-05 16:00:00,1.10954,1.11054,1.10954,1.11009,4539
2024-09-05 17:00:00,1.11010,1.11073,1.10996,1.11067,3638
2024-09-05 18:00:00,1.11071,1.11134,1.11025,1.11043,3494
2024-09-05 19:00:00,1.11042,1.11078,1.11028,1.11038,3914
2024-09-05 20:00:00,1.11038,1.11114,1.11038,1.11106,1499
2024-09-05 21:00:00,1.11102,1.11119,1.11090,1.11096,513
2024-09-05 22:00:00,1.11096,1.11110,1.11086,1.11096,598
2024-09-05 23:00:00,1.11098,1.11124,1.11086,1.11112,1196
2024-09-06 00:00:00,1.11111,1.11146,1.11096,1.11132,3256
2024-09-06 01:00:00,1.11133,1.11140,1.11098,1.11108,2616
2024-09-06 02:00:00,1.11107,1.11128,1.11093,1.11112,1542
2024-09-06 03:00:00,1.11112,1.11162,1.11110,1.11152,1422
2024-09-06 04:00:00,1.11152,1.11176,1.11138,1.11160,1881
2024-09-06 05:00:00,1.11160,1.11188,1.11140,1.11170,2877
2024-09-06 06:00:00,1.11171,1.11210,1.11142,1.11208,3530
2024-09-06 07:00:00,1.11205,1.11208,1.11108,1.11159,6072
2024-09-06 08:00:00,1.11160,1.11208,1.11128,1.11174,5413
2024-09-06 09:00:00,1.11174,1.11174,1.11074,1.11135,4810
2024-09-06 10:00:00,1.11134,1.11138,1.11069,1.11076,5023
2024-09-06 11:00:00,1.11076,1.11098,1.11026,1.11070,4485
2024-09-06 12:00:00,1.11070,1.11556,1.10800,1.11210,15852
2024-09-06 13:00:00,1.11212,1.11257,1.10657,1.10834,17271
2024-09-06 14:00:00,1.10836,1.11133,1.10732,1.11021,15602
2024-09-06 15:00:00,1.11020,1.11352,1.10832,1.10854,16514
2024-09-06 16:00:00,1.10854,1.10856,1.10698,1.10768,7965
2024-09-06 17:00:00,1.10769,1.10894,1.10696,1.10846,7260
2024-09-06 18:00:00,1.10848,1.10870,1.10780,1.10862,6168
2024-09-06 19:00:00,1.10862,1.10896,1.10823,1.10886,3272
2024-09-06 20:00:00,1.10888,1.10889,1.10846,1.10856,1748
2024-09-08 21:00:00,1.10827,1.10854,1.10826,1.10845,294
2024-09-08 22:00:00,1.10834,1.10906,1.10830,1.10869,1338
2024-09-08 23:00:00,1.10871,1.10909,1.10866,1.10866,2719
2024-09-09 00:00:00,1.10863,1.10911,1.10824,1.10832,2606
2024-09-09 01:00:00,1.10834,1.10910,1.10812,1.10821,2905
2024-09-09 02:00:00,1.10822,1.10832,1.10804,1.10808,2077
2024-09-09 03:00:00,1.10807,1.10818,1.10787,1.10800,1671
2024-09-09 04:00:00,1.10798,1.10802,1.10746,1.10757,1868
2024-09-09 05:00:00,1.10758,1.10760,1.10690,1.10690,2137
2024-09-09 06:00:00,1.10692,1.10719,1.10606,1.10645,3884
2024-09-09 07:00:00,1.10647,1.10663,1.10550,1.10592,6820
2024-09-09 08:00:00,1.10592,1.10625,1.10456,1.10476,5257
2024-09-09 09:00:00,1.10476,1.10592,1.10457,1.10561,4327
2024-09-09 10:00:00,1.10561,1.10566,1.10368,1.10402,4307
2024-09-09 11:00:00,1.10402,1.10451,1.10358,1.10448,3735
2024-09-09 12:00:00,1.10446,1.10490,1.10380,1.10396,5115
2024-09-09 13:00:00,1.10397,1.10522,1.10394,1.10470,6282
2024-09-09 14:00:00,1.10472,1.10472,1.10342,1.10421,6381
2024-09-09 15:00:00,1.10422,1.10448,1.10355,1.10415,4708
2024-09-09 16:00:00,1.10416,1.10510,1.10415,1.10488,3401
2024-09-09 17:00:00,1.10490,1.10538,1.10434,1.10436,3392
2024-09-09 18:00:00,1.10436,1.10464,1.10415,1.10429,2832
2024-09-09 19:00:00,1.10430,1.10430,1.10375,1.10382,2690
2024-09-09 20:00:00,1.10382,1.10394,1.10339,1.10352,1793
2024-09-09 21:00:00,1.10373,1.10384,1.10356,1.10372,662
2024-09-09 22:00:00,1.10379,1.10397,1.10357,1.10378,619
2024-09-09 23:00:00,1.10376,1.10384,1.10345,1.10354,846
2024-09-10 00:00:00,1.10353,1.10353,1.10283,1.10308,2951
2024-09-10 01:00:00,1.10308,1.10354,1.10306,1.10348,2349
2024-09-10 02:00:00,1.10350,1.10363,1.10326,1.10348,1580
2024-09-10 03:00:00,1.10348,1.10392,1.10348,1.10384,1325
2024-09-10 04:00:00,1.10384,1.10406,1.10360,1.10401,1008
2024-09-10 05:00:00,1.10400,1.10428,1.10382,1.10396,1502
2024-09-10 06:00:00,1.10398,1.10496,1.10338,1.10496,3810
2024-09-10 07:00:00,1.10494,1.10494,1.10370,1.10370,5021
2024-09-10 08:00:00,1.10370,1.10402,1.10336,1.10379,3730
2024-09-10 09:00:00,1.10378,1.10422,1.10324,1.10386,3538
2024-09-10 10:00:00,1.10388,1.10418,1.10338,1.10404,3455
2024-09-10 11:00:00,1.10406,1.10440,1.10267,1.10314,3797
2024-09-10 12:00:00,1.10312,1.10368,1.10266,1.10298,6132
2024-09-10 13:00:00,1.10296,1.10350,1.10174,1.10196,6542
2024-09-10 14:00:00,1.10196,1.10234,1.10153,1.10186,7489
2024-09-10 15:00:00,1.10188,1.10274,1.10174,1.10252,5232
2024-09-10 16:00:00,1.10251,1.10290,1.10226,1.10267,4002
2024-09-10 17:00:00,1.10268,1.10279,1.10226,1.10231,3652
2024-09-10 18:00:00,1.10229,1.10272,1.10205,1.10245,2604
2024-09-10 19:00:00,1.10244,1.10278,1.10223,1.10269,2847
2024-09-10 20:00:00,1.10267,1.10271,1.10184,1.10194,1352
2024-09-10 21:00:00,1.10195,1.10200,1.10192,1.10196,138
2024-09-10 22:00:00,1.10194,1.10216,1.10194,1.10200,604
2024-09-10 23:00:00,1.10200,1.10238,1.10194,1.10202,1140
2024-09-11 00:00:00,1.10202,1.10228,1.10168,1.10202,2991
2024-09-11 01:00:00,1.10202,1.10401,1.10182,1.10368,3794
2024-09-11 02:00:00,1.10368,1.10444,1.10328,1.10332,3166
2024-09-11 03:00:00,1.10332,1.10426,1.10316,1.10386,1908
2024-09-11 04:00:00,1.10386,1.10472,1.10380,1.10468,2567
2024-09-11 05:00:00,1.10467,1.10516,1.10426,1.10438,3082
2024-09-11 06:00:00,1.10435,1.10491,1.10409,1.10452,3859
2024-09-11 07:00:00,1.10452,1.10520,1.10404,1.10413,5544
2024-09-11 08:00:00,1.10412,1.10480,1.10366,1.10438,4468
2024-09-11 09:00:00,1.10438,1.10490,1.10420,1.10422,4054
2024-09-11 10:00:00,1.10420,1.10490,1.10386,1.10487,3261
2024-09-11 11:00:00,1.10488,1.10549,1.10428,1.10437,4188
2024-09-11 12:00:00,1.10436,1.10489,1.10034,1.10162,13692
2024-09-11 13:00:00,1.10164,1.10263,1.10097,1.10130,10630
2024-09-11 14:00:00,1.10131,1.10154,1.10020,1.10104,10146
2024-09-11 15:00:00,1.10105,1.10170,1.10077,1.10120,6737
2024-09-11 16:00:00,1.10118,1.10178,1.10098,1.10160,4772
2024-09-11 17:00:00,1.10161,1.10209,1.10151,1.10186,5116
2024-09-11 18:00:00,1.10186,1.10228,1.10180,1.10182,3208
2024-09-11 19:00:00,1.10182,1.10266,1.10159,1.10176,3638
2024-09-11 20:00:00,1.10177,1.10182,1.10110,1.10120,1722
2024-09-11 21:00:00,1.10130,1.10152,1.10125,1.10131,354
2024-09-11 22:00:00,1.10130,1.10154,1.10114,1.10124,542
2024-09-11 23:00:00,1.10124,1.10130,1.10103,1.10103,904
2024-09-12 00:00:00,1.10102,1.10118,1.10060,1.10068,1893
2024-09-12 01:00:00,1.10067,1.10130,1.10066,1.10112,2655
2024-09-12 02:00:00,1.10113,1.10124,1.10077,1.10098,1976
2024-09-12 03:00:00,1.10098,1.10142,1.10097,1.10136,1438
2024-09-12 04:00:00,1.10136,1.10170,1.10136,1.10164,1221
2024-09-12 05:00:00,1.10161,1.10222,1.10152,1.10220,1664
2024-09-12 06:00:00,1.10218,1.10240,1.10078,1.10082,3555
2024-09-12 07:00:00,1.10085,1.10159,1.10061,1.10078,5292
2024-09-12 08:00:00,1.10077,1.10218,1.10055,1.10155,4978
2024-09-12 09:00:00,1.10160,1.10201,1.10128,1.10146,3544
2024-09-12 10:00:00,1.10146,1.10235,1.10145,1.10219,3306
2024-09-12 11:00:00,1.10218,1.10234,1.10130,1.10138,3524
2024-09-12 12:00:00,1.10137,1.10326,1.10097,1.10252,11197
2024-09-12 13:00:00,1.10252,1.10408,1.10247,1.10370,9232
2024-09-12 14:00:00,1.10367,1.10472,1.10298,1.10400,7073
2024-09-12 15:00:00,1.10402,1.10427,1.10308,1.10401,4616
2024-09-12 16:00:00,1.10400,1.10481,1.10370,1.10462,3906
2024-09-12 17:00:00,1.10463,1.10568,1.10425,1.10565,4904
2024-09-12 18:00:00,1.10563,1.10626,1.10512,1.10608,5460
2024-09-12 19:00:00,1.10607,1.10717,1.10600,1.10704,4949
2024-09-12 20:00:00,1.10702,1.10751,1.10684,1.10748,2602
2024-09-12 21:00:00,1.10739,1.10745,1.10725,1.10745,187
2024-09-12 22:00:00,1.10745,1.10762,1.10704,1.10718,916
2024-09-12 23:00:00,1.10720,1.10793,1.10718,1.10790,1173
2024-09-13 00:00:00,1.10790,1.10874,1.10776,1.10872,2734
2024-09-13 01:00:00,1.10874,1.10890,1.10804,1.10818,3120
2024-09-13 02:00:00,1.10820,1.10899,1.10794,1.10868,2480
2024-09-13 03:00:00,1.10868,1.10902,1.10841,1.10870,2187
2024-09-13 04:00:00,1.10870,1.10884,1.10840,1.10844,1793
2024-09-13 05:00:00,1.10844,1.10864,1.10816,1.10825,1879
2024-09-13 06:00:00,1.10826,1.10846,1.10746,1.10789,4072
2024-09-13 07:00:00,1.10790,1.10940,1.10731,1.10926,5179
2024-09-13 08:00:00,1.10925,1.10940,1.10858,1.10927,4793
2024-09-13 09:00:00,1.10928,1.11009,1.10882,1.10920,4915
2024-09-13 10:00:00,1.10919,1.10975,1.10868,1.10905,4487
2024-09-13 11:00:00,1.10908,1.10932,1.10812,1.10842,4524
2024-09-13 12:00:00,1.10842,1.10936,1.10792,1.10931,6986
2024-09-13 13:00:00,1.10932,1.11020,1.10879,1.10948,8304
2024-09-13 14:00:00,1.10942,1.10956,1.10846,1.10890,9089
2024-09-13 15:00:00,1.10892,1.10919,1.10821,1.10845,5358
2024-09-13 16:00:00,1.10846,1.10850,1.10770,1.10840,4870
2024-09-13 17:00:00,1.10840,1.10860,1.10802,1.10816,3675
2024-09-13 18:00:00,1.10816,1.10847,1.10766,1.10780,3205
2024-09-13 19:00:00,1.10780,1.10814,1.10760,1.10780,2578
2024-09-13 20:00:00,1.10778,1.10783,1.10729,1.10756,1364
2024-09-15 21:00:00,1.10802,1.10806,1.10757,1.10768,789
2024-09-15 22:00:00,1.10775,1.10874,1.10770,1.10870,1291
2024-09-15 23:00:00,1.10871,1.10895,1.10850,1.10874,1569
2024-09-16 00:00:00,1.10874,1.10924,1.10871,1.10894,1901
2024-09-16 01:00:00,1.10893,1.10926,1.10876,1.10880,1840
2024-09-16 02:00:00,1.10880,1.10911,1.10867,1.10892,1783
2024-09-16 03:00:00,1.10891,1.11048,1.10880,1.11042,2593
2024-09-16 04:00:00,1.11041,1.11048,1.10969,1.10970,1864
2024-09-16 05:00:00,1.10970,1.10996,1.10958,1.10983,1362
2024-09-16 06:00:00,1.10985,1.11159,1.10976,1.11146,4271
2024-09-16 07:00:00,1.11146,1.11200,1.11096,1.11150,4992
2024-09-16 08:00:00,1.11150,1.11262,1.11138,1.11230,4875
2024-09-16 09:00:00,1.11229,1.11294,1.11182,1.11206,4332
2024-09-16 10:00:00,1.11204,1.11282,1.11201,1.11220,4098
2024-09-16 11:00:00,1.11221,1.11258,1.11159,1.11238,3517
2024-09-16 12:00:00,1.11240,1.11327,1.11166,1.11250,6846
2024-09-16 13:00:00,1.11250,1.11376,1.11227,1.11296,6476
2024-09-16 14:00:00,1.11298,1.11306,1.11182,1.11238,6352
2024-09-16 15:00:00,1.11238,1.11244,1.11166,1.11227,4643
2024-09-16 16:00:00,1.11226,1.11302,1.11195,1.11290,3857
2024-09-16 17:00:00,1.11290,1.11298,1.11162,1.11234,2902
2024-09-16 18:00:00,1.11236,1.11244,1.11198,1.11209,2919
2024-09-16 19:00:00,1.11210,1.11298,1.11187,1.11290,2618
2024-09-16 20:00:00,1.11290,1.11337,1.11280,1.11326,1239
2024-09-16 21:00:00,1.11328,1.11330,1.11313,1.11318,299
2024-09-16 22:00:00,1.11316,1.11321,1.11268,1.11272,669
2024-09-16 23:00:00,1.11276,1.11300,1.11233,1.11292,1342
2024-09-17 00:00:00,1.11292,1.11313,1.11219,1.11230,2021
2024-09-17 01:00:00,1.11227,1.11296,1.11226,1.11279,2515
2024-09-17 02:00:00,1.11278,1.11298,1.11248,1.11272,1488
2024-09-17 03:00:00,1.11272,1.11285,1.11228,1.11240,1712
2024-09-17 04:00:00,1.11239,1.11246,1.11218,1.11245,1356
2024-09-17 05:00:00,1.11247,1.11289,1.11220,1.11268,1548
2024-09-17 06:00:00,1.11270,1.11334,1.11210,1.11210,3384
2024-09-17 07:00:00,1.11210,1.11378,1.11158,1.11364,5133
2024-09-17 08:00:00,1.11363,1.11463,1.11331,1.11448,4227
2024-09-17 09:00:00,1.11448,1.11448,1.11347,1.11380,4550
2024-09-17 10:00:00,1.11381,1.11398,1.11317,1.11344,3372
2024-09-17 11:00:00,1.11344,1.11428,1.11301,1.11385,3731
2024-09-17 12:00:00,1.11389,1.11438,1.11180,1.11248,10704
2024-09-17 13:00:00,1.11249,1.11278,1.11117,1.11132,9218
2024-09-17 14:00:00,1.11134,1.11282,1.11133,1.11246,8474
2024-09-17 15:00:00,1.11248,1.11263,1.11152,1.11174,5599
2024-09-17 16:00:00,1.11173,1.11217,1.11151,1.11194,5291
2024-09-17 17:00:00,1.11192,1.11208,1.11107,1.11162,5259
2024-09-17 18:00:00,1.11160,1.11226,1.11154,1.11222,4787
2024-09-17 19:00:00,1.11224,1.11236,1.11149,1.11158,4043
2024-09-17 20:00:00,1.11161,1.11168,1.11126,1.11140,1696
2024-09-17 21:00:00,1.11150,1.11169,1.11137,1.11140,465
2024-09-17 22:00:00,1.11144,1.11188,1.11137,1.11182,683
2024-09-17 23:00:00,1.11181,1.11240,1.11181,1.11222,1488
2024-09-18 00:00:00,1.11222,1.11286,1.11216,1.11270,2263
2024-09-18 01:00:00,1.11271,1.11306,1.11254,1.11278,2541
2024-09-18 02:00:00,1.11278,1.11287,1.11248,1.11280,1805
2024-09-18 03:00:00,1.11283,1.11286,1.11254,1.11263,1063
2024-09-18 04:00:00,1.11264,1.11264,1.11200,1.11201,1034
2024-09-18 05:00:00,1.11200,1.11216,1.11176,1.11206,1269
2024-09-18 06:00:00,1.11206,1.11261,1.11154,1.11187,4027
2024-09-18 07:00:00,1.11187,1.11312,1.11174,1.11312,5196
2024-09-18 08:00:00,1.11314,1.11332,1.11278,1.11298,4749
2024-09-18 09:00:00,1.11296,1.11400,1.11269,1.11382,4456
2024-09-18 10:00:00,1.11380,1.11388,1.11297,1.11300,3571
2024-09-18 11:00:00,1.11299,1.11302,1.11225,1.11245,3325
2024-09-18 12:00:00,1.11247,1.11286,1.11180,1.11222,4725
2024-09-18 13:00:00,1.11224,1.11398,1.11224,1.11354,5501
2024-09-18 14:00:00,1.11356,1.11363,1.11082,1.11181,6943
2024-09-18 15:00:00,1.11182,1.11220,1.11119,1.11158,5067
2024-09-18 16:00:00,1.11158,1.11262,1.11155,1.11242,3605
2024-09-18 17:00:00,1.11244,1.11306,1.11171,1.11270,4340
2024-09-18 18:00:00,1.11271,1.11892,1.11268,1.11489,26382
2024-09-18 19:00:00,1.11492,1.11492,1.10966,1.11057,19376
2024-09-18 20:00:00,1.11056,1.11205,1.11046,1.11177,3573
2024-09-18 21:00:00,1.11164,1.11184,1.11146,1.11168,416
2024-09-18 22:00:00,1.11177,1.11241,1.11150,1.11218,1427
2024-09-18 23:00:00,1.11220,1.11220,1.11112,1.11140,1733
2024-09-19 00:00:00,1.11142,1.11168,1.10790,1.10815,6254
2024-09-19 01:00:00,1.10814,1.10858,1.10686,1.10833,5442
2024-09-19 02:00:00,1.10836,1.11037,1.10836,1.11018,4942
2024-09-19 03:00:00,1.11018,1.11192,1.10994,1.11186,3693
2024-09-19 04:00:00,1.11186,1.11214,1.11150,1.11202,2934
2024-09-19 05:00:00,1.11201,1.11312,1.11200,1.11310,3242
2024-09-19 06:00:00,1.11310,1.11454,1.11290,1.11453,6245
2024-09-19 07:00:00,1.11454,1.11531,1.11402,1.11460,7708
2024-09-19 08:00:00,1.11459,1.11692,1.11450,1.11628,6065
2024-09-19 09:00:00,1.11628,1.11788,1.11624,1.11778,5386
2024-09-19 10:00:00,1.11779,1.11788,1.11686,1.11704,4436
2024-09-19 11:00:00,1.11706,1.11762,1.11520,1.11580,6650
2024-09-19 12:00:00,1.11580,1.11584,1.11258,1.11259,10502
2024-09-19 13:00:00,1.11258,1.11406,1.11174,1.11220,10728
2024-09-19 14:00:00,1.11218,1.11332,1.11166,1.11293,9938
2024-09-19 15:00:00,1.11294,1.11489,1.11256,1.11468,7290
2024-09-19 16:00:00,1.11470,1.11584,1.11452,1.11556,5446
2024-09-19 17:00:00,1.11556,1.11614,1.11524,1.11606,5240
2024-09-19 18:00:00,1.11608,1.11679,1.11608,1.11655,4194
2024-09-19 19:00:00,1.11654,1.11666,1.11590,1.11622,4496
2024-09-19 20:00:00,1.11619,1.11644,1.11606,1.11616,1636
2024-09-19 21:00:00,1.11632,1.11632,1.11602,1.11620,427
2024-09-19 22:00:00,1.11625,1.11628,1.11604,1.11609,550
2024-09-19 23:00:00,1.11610,1.11610,1.11584,1.11596,1695
2024-09-20 00:00:00,1.11598,1.11618,1.11572,1.11604,2968
2024-09-20 01:00:00,1.11604,1.11640,1.11584,1.11592,3294
2024-09-20 02:00:00,1.11592,1.11634,1.11573,1.11614,2280
2024-09-20 03:00:00,1.11613,1.11694,1.11613,1.11658,3286
2024-09-20 04:00:00,1.11658,1.11680,1.11638,1.11650,2007
2024-09-20 05:00:00,1.11650,1.11666,1.11611,1.11640,2211
2024-09-20 06:00:00,1.11645,1.11784,1.11645,1.11764,6907
2024-09-20 07:00:00,1.11763,1.11820,1.11594,1.11628,7352
2024-09-20 08:00:00,1.11624,1.11692,1.11524,1.11644,6191
2024-09-20 09:00:00,1.11645,1.11662,1.11570,1.11609,4572
2024-09-20 10:00:00,1.11608,1.11629,1.11552,1.11592,3607
2024-09-20 11:00:00,1.11594,1.11624,1.11541,1.11616,4462
2024-09-20 12:00:00,1.11616,1.11770,1.11616,1.11744,5597
2024-09-20 13:00:00,1.11744,1.11762,1.11539,1.11547,7598
2024-09-20 14:00:00,1.11546,1.11546,1.11380,1.11439,8538
2024-09-20 15:00:00,1.11438,1.11595,1.11361,1.11590,10509
2024-09-20 16:00:00,1.11591,1.11759,1.11590,1.11738,7541
2024-09-20 17:00:00,1.11736,1.11744,1.11582,1.11592,4886
2024-09-20 18:00:00,1.11594,1.11662,1.11572,1.11651,5106
2024-09-20 19:00:00,1.11650,1.11660,1.11617,1.11620,4100
2024-09-20 20:00:00,1.11621,1.11643,1.11561,1.11636,1921
2024-09-22 21:00:00,1.11628,1.11662,1.11605,1.11624,572
2024-09-22 22:00:00,1.11619,1.11648,1.11607,1.11622,1045
2024-09-22 23:00:00,1.11622,1.11639,1.11590,1.11591,1452
2024-09-23 00:00:00,1.11590,1.11608,1.11561,1.11589,2668
2024-09-23 01:00:00,1.11586,1.11616,1.11558,1.11590,2661
2024-09-23 02:00:00,1.11588,1.11636,1.11565,1.11622,1977
2024-09-23 03:00:00,1.11623,1.11650,1.11610,1.11616,1239
2024-09-23 04:00:00,1.11612,1.11650,1.11602,1.11636,1102
2024-09-23 05:00:00,1.11636,1.11673,1.11615,1.11632,1407
2024-09-23 06:00:00,1.11632,1.11644,1.11552,1.11588,4202
2024-09-23 07:00:00,1.11588,1.11595,1.10978,1.11016,11069
2024-09-23 08:00:00,1.11015,1.11020,1.10832,1.10925,8133
2024-09-23 09:00:00,1.10924,1.11123,1.10922,1.11060,5204
2024-09-23 10:00:00,1.11063,1.11194,1.11054,1.11131,4168
2024-09-23 11:00:00,1.11132,1.11258,1.11126,1.11198,4320
2024-09-23 12:00:00,1.11197,1.11238,1.11086,1.11226,5970
2024-09-23 13:00:00,1.11225,1.11398,1.11200,1.11294,8291
2024-09-23 14:00:00,1.11290,1.11434,1.11153,1.11324,9062
2024-09-23 15:00:00,1.11324,1.11372,1.11236,1.11304,6321
2024-09-23 16:00:00,1.11304,1.11304,1.11214,1.11252,5868
2024-09-23 17:00:00,1.11253,1.11286,1.11202,1.11206,4358
2024-09-23 18:00:00,1.11207,1.11240,1.11160,1.11168,3246
2024-09-23 19:00:00,1.11168,1.11178,1.11120,1.11148,3154
2024-09-23 20:00:00,1.11148,1.11148,1.11096,1.11108,1594
2024-09-23 21:00:00,1.11153,1.11162,1.11116,1.11118,617
2024-09-23 22:00:00,1.11125,1.11143,1.11110,1.11111,659
2024-09-23 23:00:00,1.11113,1.11117,1.11075,1.11110,1065
2024-09-24 00:00:00,1.11109,1.11139,1.11043,1.11058,2944
2024-09-24 01:00:00,1.11059,1.11113,1.11044,1.11076,3302
2024-09-24 02:00:00,1.11076,1.11084,1.11035,1.11056,1954
2024-09-24 03:00:00,1.11056,1.11136,1.11056,1.11126,2079
2024-09-24 04:00:00,1.11124,1.11177,1.11093,1.11169,1956
2024-09-24 05:00:00,1.11171,1.11196,1.11140,1.11164,3360
2024-09-24 06:00:00,1.11161,1.11191,1.11044,1.11152,5148
2024-09-24 07:00:00,1.11150,1.11323,1.11126,1.11273,6069
2024-09-24 08:00:00,1.11272,1.11450,1.11267,1.11401,5546
2024-09-24 09:00:00,1.11399,1.11460,1.11316,1.11356,4152
2024-09-24 10:00:00,1.11356,1.11412,1.11270,1.11282,4079
2024-09-24 11:00:00,1.11282,1.11299,1.11221,1.11292,3943
2024-09-24 12:00:00,1.11292,1.11478,1.11292,1.11410,6076
2024-09-24 13:00:00,1.11407,1.11444,1.11324,1.11396,6434
2024-09-24 14:00:00,1.11396,1.11635,1.11389,1.11508,9938
2024-09-24 15:00:00,1.11509,1.11564,1.11468,1.11498,5920
2024-09-24 16:00:00,1.11498,1.11620,1.11493,1.11586,4250
2024-09-24 17:00:00,1.11585,1.11638,1.11548,1.11626,3116
2024-09-24 18:00:00,1.11628,1.11670,1.11598,1.11662,3226
2024-09-24 19:00:00,1.11663,1.11768,1.11650,1.11766,2680
2024-09-24 20:00:00,1.11768,1.11810,1.11751,1.11797,1326
2024-09-24 21:00:00,1.11798,1.11806,1.11777,1.11794,274
2024-09-24 22:00:00,1.11793,1.11890,1.11789,1.11888,859
2024-09-24 23:00:00,1.11886,1.11911,1.11833,1.11910,1311
2024-09-25 00:00:00,1.11908,1.11940,1.11874,1.11932,3905
2024-09-25 01:00:00,1.11933,1.11938,1.11852,1.11881,3796
2024-09-25 02:00:00,1.11880,1.11963,1.11877,1.11948,2494
2024-09-25 03:00:00,1.11948,1.11988,1.11918,1.11982,1774
2024-09-25 04:00:00,1.11984,1.11988,1.11938,1.11958,1753
2024-09-25 05:00:00,1.11959,1.11961,1.11924,1.11956,2220
2024-09-25 06:00:00,1.11957,1.11958,1.11870,1.11906,3784
2024-09-25 07:00:00,1.11906,1.11966,1.11858,1.11918,5773
2024-09-25 08:00:00,1.11914,1.11956,1.11822,1.11849,5051
2024-09-25 09:00:00,1.11848,1.11878,1.11782,1.11832,4254
2024-09-25 10:00:00,1.11833,1.11890,1.11810,1.11872,4390
2024-09-25 11:00:00,1.11873,1.11974,1.11833,1.11959,3942
2024-09-25 12:00:00,1.11960,1.12079,1.11918,1.11978,6316
2024-09-25 13:00:00,1.11979,1.12142,1.11952,1.11952,8310
2024-09-25 14:00:00,1.11953,1.11956,1.11654,1.11726,7100
2024-09-25 15:00:00,1.11728,1.11754,1.11418,1.11432,6980
2024-09-25 16:00:00,1.11432,1.11478,1.11330,1.11346,5320
2024-09-25 17:00:00,1.11346,1.11380,1.11216,1.11370,4139
2024-09-25 18:00:00,1.11372,1.11390,1.11328,1.11344,3756
2024-09-25 19:00:00,1.11344,1.11360,1.11254,1.11260,3729
2024-09-25 20:00:00,1.11262,1.11330,1.11250,1.11330,1541
2024-09-25 21:00:00,1.11334,1.11340,1.11308,1.11336,711
2024-09-25 22:00:00,1.11334,1.11334,1.11308,1.11318,858
2024-09-25 23:00:00,1.11315,1.11324,1.11296,1.11297,996
2024-09-26 00:00:00,1.11296,1.11371,1.11290,1.11366,2509
2024-09-26 01:00:00,1.11367,1.11414,1.11316,1.11395,2701
2024-09-26 02:00:00,1.11394,1.11420,1.11372,1.11411,1887
2024-09-26 03:00:00,1.11410,1.11454,1.11379,1.11404,1547
2024-09-26 04:00:00,1.11406,1.11436,1.11378,1.11417,1455
2024-09-26 05:00:00,1.11416,1.11520,1.11406,1.11498,2604
2024-09-26 06:00:00,1.11498,1.11566,1.11471,1.11536,4367
2024-09-26 07:00:00,1.11536,1.11580,1.11336,1.11350,6916
2024-09-26 08:00:00,1.11350,1.11436,1.11258,1.11414,7019
2024-09-26 09:00:00,1.11414,1.11524,1.11414,1.11438,4802
2024-09-26 10:00:00,1.11438,1.11551,1.11398,1.11539,5108
2024-09-26 11:00:00,1.11540,1.11617,1.11481,1.11540,5296
2024-09-26 12:00:00,1.11541,1.11654,1.11375,1.11512,9927
2024-09-26 13:00:00,1.11512,1.11598,1.11347,1.11400,10174
2024-09-26 14:00:00,1.11400,1.11746,1.11258,1.11649,10908
2024-09-26 15:00:00,1.11648,1.11894,1.11642,1.11828,6383
2024-09-26 16:00:00,1.11828,1.11828,1.11662,1.11694,5628
2024-09-26 17:00:00,1.11692,1.11800,1.11684,1.11797,5028
2024-09-26 18:00:00,1.11798,1.11824,1.11732,1.11795,4304
2024-09-26 19:00:00,1.11796,1.11842,1.11762,1.11778,3390
2024-09-26 20:00:00,1.11779,1.11787,1.11745,1.11766,2140
2024-09-26 21:00:00,1.11766,1.11782,1.11742,1.11760,804
2024-09-26 22:00:00,1.11758,1.11772,1.11757,1.11763,3279
